Index,Anomaly_Score,Is_Outlier
0,1.9507683063729397,0
1,1.768427026244969,0
2,0.43464091955891954,0
3,0.3119536587522263,0
4,1.884672908976955,0
5,0.6129941575917317,0
6,3.8292639324189284,1
7,1.1469999467607195,0
8,1.2819742929793942,0
9,1.7260863652845193,0
10,1.632808352706012,0
11,2.5501420051143113,0
12,1.7987034007731453,0
13,1.458769037680112,0
14,0.6021811051344313,0
15,1.8136194195581943,0
16,1.1384295276947176,0
17,6.10168597131186,1
18,0.7433358786388229,0
19,0.18265575508790058,0
20,1.8220878181336242,0
21,0.29123157127314625,0
22,1.328626743476232,0
23,1.1333560361013455,0
24,0.9465167662109497,0
25,0.4838920852990707,0
26,1.1866708484841162,0
27,0.5114724971486292,0
28,1.6290624909380464,0
29,0.2324638850049914,0
30,1.66978052759885,0
31,0.795136137529001,0
32,0.4413324475186615,0
33,3.6788989374908776,1
34,1.631371854068383,0
35,1.0660270097014422,0
36,0.7547887005302724,0
37,1.565502165723363,0
38,0.9767695267287949,0
39,1.6101274827616587,0
40,8.145871703870188,1
41,0.2389736866396995,0
42,0.19569764583465205,0
43,0.5276656502552419,0
44,0.7157970354593454,0
45,0.2026891846483855,0
46,1.2715538095763286,0
47,2.359538327080159,0
48,1.6892798309430352,0
49,0.18009449689920423,0
50,1.863349597146555,0
51,0.9612512825015903,0
52,0.8230244669716229,0
53,1.1011777747698364,0
54,0.8604659046967748,0
55,0.7607591213624508,0
56,1.3446255314788131,0
57,0.7253619219329858,0
58,1.7789969267309906,0
59,2.110203845189682,0
60,1.4966352437207702,0
61,1.070354755435323,0
62,0.7262174646595033,0
63,0.9694317738144502,0
64,1.1176809677447752,0
65,4.147302181067095,1
66,1.3207687805163961,0
67,0.7139807495433179,0
68,2.607497759315843,0
69,2.2513085489383475,0
70,0.4053732879200946,0
71,1.6499737484976162,0
72,1.7627509790684852,0
73,1.0032493152339088,0
74,2.7224073105290554,0
75,0.36153399168009503,0
76,0.8895914201282904,0
77,0.48755486979850293,0
78,0.2964653252045449,0
79,0.8319549214829735,0
80,2.6926236634234533,0
81,3.4108667552471257,1
82,0.43207332280165966,0
83,1.8162902711404896,0
84,0.49600778764017023,0
85,2.2615919471005403,0
86,1.6081743331100413,0
87,0.8898083407744236,0
88,2.346536349266399,0
89,1.7515064550282986,0
90,1.6497611345804122,0
91,1.2610006969825391,0
92,0.44467642523068485,0
93,0.8975336905700054,0
94,0.2642686016057652,0
95,0.643342848374801,0
96,2.784219886764356,0
97,0.7737261171719821,0
98,0.5935291872242778,0
99,0.7267025394565546,0
100,0.6600118570535503,0
101,1.762017589863856,0
102,4.07170511421836,1
103,0.3056779270798422,0
104,1.1523207115441634,0
105,1.7034361456652767,0
106,0.3150056990343376,0
107,1.1678821347700408,0
108,6.125481250519075,1
109,0.4602147778327688,0
110,1.8965619810846521,0
111,1.0568881798764815,0
112,1.9215890305054404,0
113,0.39937434125933635,0
114,0.280032869925575,0
115,2.1186170777317845,0
116,0.42416648208119123,0
117,0.6245587447067636,0
118,1.1610821198893035,0
119,1.46722170140925,0
120,1.3781082656887675,0
121,0.5490621425797595,0
122,0.6605653791487139,0
123,2.0091334205359592,0
124,0.21678109615740562,0
125,0.5719959347228798,0
126,1.399264034917654,0
127,1.1375294457522906,0
128,0.4874469774191533,0
129,1.5745849052125622,0
130,1.2649337128645295,0
131,1.4897933784054633,0
132,1.3754050549878147,0
133,1.4206606781926208,0
134,0.28033827666499395,0
135,1.7382433224032208,0
