Index,Anomaly_Score,Is_Outlier
0,1.4382445204511964,0
1,1.3333575373503448,0
2,0.3192660817809926,0
3,0.23007743190484797,0
4,1.477487886481678,0
5,0.37674180481221137,0
6,2.9290053447046596,1
7,0.798611487896242,0
8,0.7429270041776099,0
9,1.367243650569912,0
10,1.2285078246877776,0
11,1.8881525075274432,0
12,1.4631880146215999,0
13,0.9584937501175042,0
14,0.41697673750601993,0
15,1.1730372741142119,0
16,0.6159138201077111,0
17,4.906576985352719,1
18,0.3083732139326405,0
19,0.10083966717518307,0
20,1.309613685684955,0
21,0.2030068849304588,0
22,0.6925788897108627,0
23,0.8764646450553311,0
24,0.7312220125621393,0
25,0.3442074749423181,0
26,0.8670627250462705,0
27,0.37717417920558305,0
28,1.216850083577797,0
29,0.14423614927308911,0
30,1.172879822332469,0
31,0.4096842352284792,0
32,0.2558374708141228,0
33,2.9545852440543454,1
34,1.2304142157795988,0
35,0.8003392729966489,0
36,0.48924662335471847,0
37,1.0644362553260793,0
38,0.5683497125968383,0
39,1.0970050562049247,0
40,5.8813915740227545,1
41,0.15198252695074657,0
42,0.12941872590835557,0
43,0.3409209279153031,0
44,0.4786409580938208,0
45,0.09609580910729512,0
46,0.9828540645040805,0
47,1.8846500650261881,0
48,1.1998327792189847,0
49,0.10575528028640083,0
50,1.3528137714014326,0
51,0.5597517249190332,0
52,0.638329301051564,0
53,0.7520400826012796,0
54,0.5177130970079731,0
55,0.48988069368257836,0
56,0.906429389139511,0
57,0.5052665662283029,0
58,0.8217603849119917,0
59,1.4935061424287301,0
60,1.0435395862979227,0
61,0.8419481194714333,0
62,0.38330411130921593,0
63,0.5346606006259134,0
64,0.8041748248987384,0
65,3.424575796738341,1
66,0.892362072474026,0
67,0.34772213696706333,0
68,1.9360928769886716,0
69,1.6858662494745382,0
70,0.21158722560321114,0
71,1.227479346710135,0
72,1.2649951961697692,0
73,0.6605156064382104,0
74,1.8326582340851316,0
75,0.16501259670367763,0
76,0.6762243134943725,0
77,0.22091112723073944,0
78,0.2023586016796767,0
79,0.3431876860813248,0
80,2.0908073003316554,0
81,2.717360997664398,1
82,0.28652224294324347,0
83,1.3629413690137573,0
84,0.3398989310558324,0
85,1.4792220614785918,0
86,1.145156868565899,0
87,0.6795083900161727,0
88,1.8891478983027892,0
89,1.2328695413335482,0
90,1.0175986528471204,0
91,0.8046042412083244,0
92,0.3218159334146734,0
93,0.7350561837646293,0
94,0.1621638578403707,0
95,0.4117416911355738,0
96,2.0735476491972813,0
97,0.5693354131208961,0
98,0.34111371807800206,0
99,0.3803979863483226,0
100,0.5011218229365717,0
101,1.182549987326612,0
102,3.086094322327823,1
103,0.2017067694452388,0
104,0.6057564389881188,0
105,1.2622896724198518,0
106,0.2014930427928287,0
107,0.7020711504167785,0
108,4.230752725976333,1
109,0.1393439202683357,0
110,1.485632967555969,0
111,0.4336471298603109,0
112,1.4011174332247283,0
