Index,Anomaly_Score,Is_Outlier
0,0.0644825815402968,0
1,0.08061421202211749,0
2,0.017526663400487717,0
3,0.009987397013136712,0
4,0.10445828232149865,0
5,0.01680018149461455,0
6,0.01800912033945563,0
7,0.05254504322831244,0
8,0.035842428272316186,0
9,0.05383101623127813,0
10,0.09767176270648888,0
11,0.14590393758340917,1
12,0.06407251094655005,0
13,0.0366575032518474,0
14,0.021920302616355893,0
15,0.05639486044364646,0
16,0.013068894332672821,0
17,0.057430106659177874,0
18,0.0034000158482229816,0
19,0.0003387395146932537,0
20,0.12504743999948514,1
21,0.003106247374482285,0
22,0.015816322280997476,0
23,0.018006611791922356,0
24,0.03948444741935182,0
25,0.00913405045326443,0
26,0.03367525612484155,0
27,0.010886414278265177,0
28,0.06444126903872101,0
29,0.001848865897887708,0
30,0.06357949236927193,0
31,0.011812430438052334,0
32,0.005792667201311175,0
33,0.08734156521732905,0
34,0.026118290175187076,0
35,0.02202712169303047,0
36,0.003844678939934809,0
37,0.03308840449270931,0
38,0.011779337908869914,0
39,0.06100115276944771,0
40,0.06709958762722885,0
41,0.0022914290579989284,0
42,0.0009558940384231773,0
43,0.02423209313579957,0
44,0.016257721244574606,0
45,0.00026900755577021764,0
46,0.051025238664846276,0
47,0.08336392156748637,0
48,0.07737095171665201,0
49,0.0008014979346067985,0
50,0.05007184010667556,0
51,0.016683003919112104,0
52,0.011278847680024984,0
53,0.04182173485754117,0
54,0.02441370309485924,0
55,0.005207194061883436,0
56,0.07005514658128462,0
57,0.005284765330592189,0
58,0.014890567473026884,0
59,0.004207601025315521,0
60,0.04918044752988744,0
61,0.08658193593153012,0
62,0.0034190182697161784,0
63,0.012314923283778945,0
64,0.026954953673083447,0
65,0.2494348196596729,1
66,0.02101470961886287,0
67,0.006657336475016118,0
68,0.1395702092330984,1
69,0.06527258618630509,0
70,0.0026651678091179853,0
71,0.036200477302318144,0
72,0.09181884757802088,0
73,0.02430432817493584,0
74,0.0548758274238649,0
75,0.001827384683822353,0
76,0.032700615614174144,0
77,0.0027086769214133,0
78,0.0041474194823382105,0
79,0.005145360865071313,0
80,0.10158406224720959,0
81,0.03194435378719522,0
82,0.007488790039127546,0
83,0.0692892854594056,0
84,0.008272216515816288,0
85,0.02417739427164196,0
86,0.05748404005385246,0
87,0.05907607405005819,0
88,0.1441504267524287,1
89,0.049644592475908224,0
90,0.013145562575831705,0
91,0.044523755592515736,0
92,0.0030075044133948793,0
93,0.03149102739060563,0
94,0.0033823115174354433,0
95,0.028244803052449096,0
96,0.08271333284004374,0
97,0.0285989397184802,0
98,0.007764107144975885,0
99,0.015609566692400812,0
100,0.007349597701882038,0
101,0.06342087851201943,0
102,0.018074672327415397,0
103,0.0033280407021643254,0
104,0.011535752842005632,0
